Study_Hours_per_Week;Preferred_Learning_Style;Online_Courses_Completed;Participation_in_Discussions;Assignment_Completion_Rate (%);Attendance_Rate (%);Use_of_Educational_Tech;Self_Reported_Stress_Level;Time_Spent_on_Social_Media (hours/week);Sleep_Hours_per_Night;Final_Grade
1.0;0.0;0.4;0.0;0.40000000000000013;0.32000000000000006;0.0;0.5;0.03333333333333333;0.4999999999999999;0
1.0;1.0;0.7000000000000001;1.0;0.020000000000000018;0.26;1.0;0.5;0.1;0.33333333333333337;3
0.5;0.6666666666666666;0.35000000000000003;0.0;0.72;0.1200000000000001;0.0;0.0;0.5333333333333333;0.0;2
0.5;0.3333333333333333;0.05;0.0;0.0;0.6200000000000001;0.0;0.0;1.0;0.4999999999999999;0
0.5;0.0;0.7000000000000001;1.0;0.17999999999999994;0.41999999999999993;1.0;0.0;0.4666666666666667;0.16666666666666663;0
1.0;0.3333333333333333;0.9500000000000001;1.0;0.7;0.74;1.0;0.5;0.7666666666666666;0.8333333333333334;3
1.0;1.0;0.6000000000000001;0.0;0.9199999999999999;0.15999999999999992;0.0;0.5;0.7;0.6666666666666666;0
0.0;1.0;0.7000000000000001;1.0;0.5;0.94;1.0;0.0;0.5666666666666667;0.8333333333333334;3
0.5;0.3333333333333333;0.8;1.0;0.5800000000000001;0.3400000000000001;0.0;0.5;0.1;0.33333333333333337;3
1.0;0.6666666666666666;0.05;1.0;0.19999999999999996;0.8400000000000001;1.0;0.5;0.0;0.8333333333333334;1
1.0;0.6666666666666666;0.5;1.0;0.15999999999999992;0.0;1.0;0.5;0.13333333333333333;0.9999999999999999;0
1.0;0.3333333333333333;0.1;1.0;0.6600000000000001;0.6799999999999999;1.0;0.0;0.3;0.0;1
0.5;1.0;0.05;1.0;0.52;0.06000000000000005;1.0;1.0;0.36666666666666664;0.16666666666666663;3
1.0;0.6666666666666666;0.5;0.0;0.8400000000000001;0.74;0.0;0.5;1.0;0.0;3
0.5;0.0;0.0;1.0;0.19999999999999996;0.8200000000000001;1.0;1.0;0.8333333333333334;0.4999999999999999;0
1.0;0.0;0.75;0.0;0.8600000000000001;0.8200000000000001;1.0;0.5;0.6666666666666666;0.0;1
1.0;0.6666666666666666;0.55;1.0;0.76;0.6000000000000001;0.0;0.0;0.7666666666666666;0.9999999999999999;0
0.5;0.6666666666666666;1.0;1.0;0.8;0.7;1.0;1.0;0.43333333333333335;0.16666666666666663;1
1.0;1.0;0.45;0.0;0.98;0.54;1.0;0.5;0.8333333333333334;0.9999999999999999;3
1.0;0.6666666666666666;0.05;1.0;0.5;0.30000000000000004;0.0;1.0;0.2;0.6666666666666666;2
0.5;0.3333333333333333;0.30000000000000004;0.0;0.6000000000000001;0.3800000000000001;0.0;0.5;0.1;0.6666666666666666;3
1.0;0.0;0.1;1.0;0.21999999999999997;0.48;0.0;0.5;0.36666666666666664;0.0;3
1.0;1.0;0.35000000000000003;0.0;0.24;0.3600000000000001;1.0;0.5;0.6333333333333333;0.16666666666666663;2
0.5;0.0;0.8500000000000001;1.0;0.52;0.52;0.0;1.0;0.7666666666666666;0.33333333333333337;2
1.0;0.6666666666666666;0.6000000000000001;0.0;0.020000000000000018;0.5;1.0;0.5;0.9;0.33333333333333337;3
0.5;1.0;0.6000000000000001;1.0;1.0;0.30000000000000004;1.0;0.0;1.0;0.4999999999999999;2
0.0;0.3333333333333333;0.65;0.0;0.45999999999999996;0.10000000000000009;1.0;1.0;0.7666666666666666;0.8333333333333334;0
1.0;0.6666666666666666;0.65;0.0;0.6799999999999999;0.10000000000000009;1.0;0.5;0.5666666666666667;0.33333333333333337;3
0.0;0.6666666666666666;0.25;1.0;0.5800000000000001;0.94;1.0;0.0;0.23333333333333334;0.16666666666666663;0
0.5;0.6666666666666666;0.65;1.0;0.74;0.19999999999999996;1.0;0.5;0.8333333333333334;0.9999999999999999;0
1.0;0.6666666666666666;0.0;1.0;0.15999999999999992;0.15999999999999992;1.0;0.0;0.9;0.16666666666666663;2
0.5;0.3333333333333333;0.8500000000000001;1.0;0.41999999999999993;0.21999999999999997;1.0;1.0;0.23333333333333334;0.9999999999999999;3
1.0;0.3333333333333333;0.6000000000000001;1.0;0.30000000000000004;0.9199999999999999;0.0;1.0;0.9;0.0;2
0.0;0.0;0.6000000000000001;0.0;0.74;0.8800000000000001;0.0;0.5;0.06666666666666667;0.9999999999999999;1
0.0;1.0;0.45;1.0;0.08000000000000007;0.96;1.0;1.0;0.6;0.4999999999999999;2
1.0;0.6666666666666666;0.65;1.0;0.5;0.40000000000000013;1.0;0.5;0.6333333333333333;0.33333333333333337;2
1.0;0.6666666666666666;0.15000000000000002;0.0;0.48;0.74;1.0;1.0;0.2;0.9999999999999999;2
0.5;0.0;1.0;0.0;0.28;0.21999999999999997;1.0;0.5;0.9666666666666667;0.4999999999999999;3
1.0;0.6666666666666666;0.8;0.0;0.24;0.3600000000000001;1.0;0.5;0.5;0.4999999999999999;1
0.5;1.0;0.35000000000000003;0.0;0.74;0.6799999999999999;1.0;0.5;0.03333333333333333;0.33333333333333337;2
0.5;0.3333333333333333;0.65;0.0;0.9199999999999999;0.6000000000000001;1.0;0.5;0.13333333333333333;0.6666666666666666;0
0.5;0.0;0.0;1.0;0.15999999999999992;0.19999999999999996;1.0;0.5;0.16666666666666666;0.0;1
1.0;1.0;0.55;1.0;0.94;0.21999999999999997;1.0;1.0;0.5333333333333333;0.9999999999999999;1
1.0;0.3333333333333333;0.55;1.0;0.21999999999999997;0.5800000000000001;1.0;1.0;0.6333333333333333;0.4999999999999999;3
0.0;1.0;0.0;1.0;0.45999999999999996;0.040000000000000036;0.0;0.5;0.5333333333333333;0.8333333333333334;0
0.0;1.0;0.8500000000000001;0.0;0.5;0.6400000000000001;1.0;1.0;1.0;0.33333333333333337;0
1.0;0.0;1.0;0.0;0.21999999999999997;0.6600000000000001;1.0;1.0;0.5666666666666667;0.9999999999999999;0
0.0;1.0;0.45;1.0;0.7;0.21999999999999997;0.0;0.5;0.3333333333333333;0.16666666666666663;2
1.0;0.0;0.05;0.0;0.1200000000000001;0.6600000000000001;0.0;0.0;0.9333333333333333;0.16666666666666663;0
0.0;1.0;0.15000000000000002;1.0;0.020000000000000018;0.08000000000000007;0.0;0.5;0.5666666666666667;0.8333333333333334;0
0.5;0.0;0.8500000000000001;1.0;0.8200000000000001;0.21999999999999997;1.0;0.0;0.6666666666666666;0.6666666666666666;0
1.0;0.6666666666666666;0.8;0.0;0.5;0.40000000000000013;1.0;0.5;0.6;0.8333333333333334;3
0.5;0.6666666666666666;0.0;1.0;0.8200000000000001;0.78;1.0;0.0;0.16666666666666666;0.16666666666666663;0
0.5;0.6666666666666666;0.75;1.0;1.0;0.8;1.0;0.0;0.6666666666666666;0.16666666666666663;1
1.0;0.0;0.65;1.0;0.06000000000000005;0.40000000000000013;1.0;0.5;0.23333333333333334;0.0;0
0.5;1.0;0.9500000000000001;1.0;0.6000000000000001;0.28;1.0;1.0;0.9;0.4999999999999999;1
0.5;0.6666666666666666;0.7000000000000001;1.0;0.020000000000000018;0.26;1.0;0.0;0.43333333333333335;0.6666666666666666;0
1.0;0.0;0.25;1.0;0.6000000000000001;0.1200000000000001;1.0;0.5;0.13333333333333333;0.9999999999999999;2
0.5;1.0;0.55;0.0;0.19999999999999996;0.14000000000000012;0.0;1.0;0.3;0.4999999999999999;1
1.0;0.0;0.2;0.0;0.54;0.8200000000000001;1.0;0.5;1.0;0.0;0
1.0;1.0;0.1;1.0;0.8600000000000001;0.94;1.0;0.5;0.8333333333333334;0.6666666666666666;3
0.0;0.0;0.0;0.0;0.28;0.15999999999999992;1.0;0.5;0.4666666666666667;0.4999999999999999;3
0.5;1.0;0.0;0.0;0.6000000000000001;0.96;1.0;1.0;0.8;0.9999999999999999;0
0.5;0.0;0.1;0.0;0.54;0.8600000000000001;1.0;0.5;0.5333333333333333;0.4999999999999999;3
1.0;0.6666666666666666;1.0;1.0;0.6799999999999999;0.54;0.0;0.5;0.5;0.16666666666666663;0
0.0;1.0;0.9500000000000001;1.0;0.040000000000000036;0.06000000000000005;1.0;1.0;0.5333333333333333;0.9999999999999999;0
0.0;0.3333333333333333;0.8;1.0;0.020000000000000018;0.3800000000000001;1.0;0.5;0.7333333333333333;0.16666666666666663;0
0.5;0.0;0.35000000000000003;1.0;0.78;0.14000000000000012;1.0;0.5;0.06666666666666667;0.6666666666666666;2
1.0;0.3333333333333333;0.8500000000000001;1.0;0.52;0.5;1.0;0.0;0.2;0.16666666666666663;2
0.5;0.3333333333333333;0.9;1.0;0.54;0.3400000000000001;1.0;0.5;0.5333333333333333;0.33333333333333337;2
0.5;0.3333333333333333;0.30000000000000004;0.0;0.6200000000000001;0.76;1.0;0.5;0.9666666666666667;0.8333333333333334;3
1.0;1.0;0.5;0.0;0.26;0.6799999999999999;0.0;0.0;1.0;0.33333333333333337;2
1.0;0.3333333333333333;0.25;0.0;0.3800000000000001;0.9000000000000001;0.0;0.0;0.8666666666666667;0.6666666666666666;2
1.0;1.0;0.25;1.0;0.7;0.6400000000000001;1.0;1.0;0.0;0.4999999999999999;3
1.0;0.6666666666666666;0.65;1.0;0.020000000000000018;0.74;1.0;0.5;0.13333333333333333;0.6666666666666666;1
1.0;0.0;0.9;1.0;0.3800000000000001;0.30000000000000004;1.0;0.5;1.0;0.33333333333333337;3
1.0;0.0;0.75;0.0;0.78;0.3800000000000001;1.0;0.5;0.9333333333333333;0.0;2
0.5;0.3333333333333333;0.25;1.0;0.72;0.76;0.0;1.0;1.0;0.9999999999999999;3
1.0;0.6666666666666666;0.15000000000000002;1.0;0.52;0.98;0.0;1.0;0.3;0.9999999999999999;0
0.5;0.0;0.8;0.0;0.6799999999999999;0.76;1.0;0.5;0.7666666666666666;0.16666666666666663;1
0.5;0.6666666666666666;1.0;0.0;0.020000000000000018;0.1200000000000001;1.0;0.5;0.6333333333333333;0.6666666666666666;3
0.0;0.6666666666666666;0.0;0.0;0.1200000000000001;0.3400000000000001;0.0;0.5;0.06666666666666667;0.33333333333333337;1
1.0;0.3333333333333333;0.5;1.0;0.6400000000000001;0.28;1.0;0.0;0.36666666666666664;0.33333333333333337;0
1.0;1.0;0.7000000000000001;0.0;0.28;0.1200000000000001;0.0;1.0;0.3333333333333333;0.6666666666666666;3
0.5;0.3333333333333333;0.5;1.0;0.26;0.8400000000000001;1.0;0.5;0.5666666666666667;0.6666666666666666;2
0.5;0.6666666666666666;0.45;1.0;0.26;0.9000000000000001;1.0;0.0;0.43333333333333335;0.16666666666666663;3
1.0;1.0;0.15000000000000002;0.0;0.54;0.30000000000000004;0.0;1.0;0.26666666666666666;0.16666666666666663;1
1.0;0.6666666666666666;0.0;1.0;0.6000000000000001;0.72;1.0;1.0;0.5666666666666667;0.33333333333333337;1
1.0;0.3333333333333333;0.35000000000000003;1.0;0.9199999999999999;0.3800000000000001;0.0;0.5;0.43333333333333335;0.16666666666666663;3
0.0;0.0;0.6000000000000001;0.0;0.56;0.3400000000000001;0.0;0.5;0.16666666666666666;0.16666666666666663;2
1.0;1.0;0.9500000000000001;1.0;0.76;0.040000000000000036;1.0;1.0;0.3;0.6666666666666666;1
0.0;1.0;0.65;0.0;0.7;0.24;1.0;1.0;0.9333333333333333;0.6666666666666666;0
1.0;0.6666666666666666;0.7000000000000001;0.0;0.8400000000000001;0.19999999999999996;0.0;0.5;0.5666666666666667;0.0;1
0.5;1.0;0.55;0.0;0.96;0.8200000000000001;1.0;0.0;0.0;0.9999999999999999;0
0.0;1.0;0.4;1.0;0.74;0.040000000000000036;1.0;1.0;0.3;0.6666666666666666;0
0.0;0.0;0.0;1.0;0.10000000000000009;0.24;1.0;1.0;0.5;0.9999999999999999;1
0.0;1.0;0.8500000000000001;0.0;0.96;0.30000000000000004;1.0;0.0;0.26666666666666666;0.4999999999999999;1
1.0;0.3333333333333333;0.0;0.0;0.8400000000000001;0.19999999999999996;1.0;1.0;0.06666666666666667;0.33333333333333337;3
0.0;1.0;0.0;1.0;0.56;0.08000000000000007;1.0;1.0;0.4;0.33333333333333337;1
1.0;0.0;0.2;0.0;0.14000000000000012;0.3600000000000001;1.0;1.0;0.7333333333333333;0.16666666666666663;0
1.0;0.6666666666666666;0.5;0.0;0.24;0.54;1.0;0.0;0.43333333333333335;0.16666666666666663;2
0.5;0.6666666666666666;0.5;1.0;0.40000000000000013;0.30000000000000004;1.0;0.0;0.8;0.9999999999999999;2
1.0;1.0;1.0;1.0;0.19999999999999996;0.1200000000000001;1.0;1.0;0.5666666666666667;0.8333333333333334;2
1.0;1.0;0.25;1.0;0.0;0.15999999999999992;0.0;0.0;0.0;0.8333333333333334;1
0.0;0.0;0.45;1.0;0.8400000000000001;0.08000000000000007;0.0;1.0;0.26666666666666666;0.9999999999999999;3
0.5;0.3333333333333333;0.2;1.0;0.21999999999999997;0.48;1.0;0.5;0.03333333333333333;0.9999999999999999;1
0.5;0.6666666666666666;0.75;1.0;0.1200000000000001;0.6799999999999999;0.0;1.0;0.7666666666666666;0.8333333333333334;2
0.5;0.6666666666666666;0.75;0.0;0.19999999999999996;0.040000000000000036;0.0;0.5;0.5333333333333333;0.16666666666666663;3
0.5;0.3333333333333333;0.65;0.0;0.96;0.5;1.0;0.5;0.5666666666666667;0.0;2
1.0;0.0;0.05;1.0;0.94;0.32000000000000006;1.0;1.0;0.6;0.4999999999999999;0
1.0;0.3333333333333333;0.45;1.0;0.020000000000000018;0.19999999999999996;1.0;1.0;0.26666666666666666;0.4999999999999999;3
1.0;0.6666666666666666;0.05;0.0;0.6600000000000001;0.3400000000000001;0.0;0.5;0.4;0.6666666666666666;3
1.0;1.0;0.5;0.0;0.26;0.76;0.0;0.5;0.4;0.16666666666666663;3
0.0;0.3333333333333333;0.75;1.0;0.28;0.76;0.0;0.5;1.0;0.6666666666666666;2
1.0;0.6666666666666666;0.9;0.0;0.96;0.56;1.0;1.0;0.7;0.8333333333333334;3
0.5;0.6666666666666666;0.7000000000000001;0.0;0.6200000000000001;0.26;0.0;1.0;0.4;0.9999999999999999;3
1.0;0.3333333333333333;0.30000000000000004;0.0;0.9000000000000001;0.98;1.0;0.5;0.0;0.8333333333333334;1
0.5;1.0;0.30000000000000004;0.0;0.32000000000000006;0.8200000000000001;1.0;0.5;0.9;0.6666666666666666;1
0.5;0.6666666666666666;0.45;0.0;0.74;0.8800000000000001;1.0;0.5;0.16666666666666666;0.4999999999999999;1
1.0;1.0;0.9500000000000001;1.0;0.56;0.08000000000000007;1.0;0.5;0.5333333333333333;0.9999999999999999;2
0.5;0.3333333333333333;0.15000000000000002;1.0;0.8;0.040000000000000036;0.0;0.0;0.36666666666666664;0.6666666666666666;2
0.5;0.0;0.9;1.0;0.30000000000000004;0.1200000000000001;1.0;0.5;0.5333333333333333;0.8333333333333334;2
0.5;1.0;0.9500000000000001;0.0;0.10000000000000009;0.8400000000000001;1.0;1.0;0.4;0.9999999999999999;3
0.5;0.6666666666666666;0.6000000000000001;0.0;0.32000000000000006;0.3600000000000001;1.0;1.0;0.1;0.4999999999999999;0
0.5;0.0;1.0;0.0;0.40000000000000013;0.8;1.0;0.0;0.2;0.6666666666666666;1
1.0;0.3333333333333333;0.9;0.0;0.6799999999999999;0.48;1.0;0.5;0.0;0.9999999999999999;3
0.0;0.0;0.45;1.0;0.9199999999999999;0.28;1.0;0.5;0.5;0.0;1
0.0;1.0;0.75;1.0;0.8800000000000001;0.40000000000000013;1.0;1.0;0.5;0.6666666666666666;0
0.0;0.0;0.9;0.0;0.5;0.0;1.0;0.5;0.5333333333333333;0.33333333333333337;3
0.5;0.6666666666666666;0.5;1.0;0.15999999999999992;0.08000000000000007;0.0;0.0;0.8666666666666667;0.9999999999999999;3
0.5;0.6666666666666666;0.4;1.0;0.3800000000000001;0.40000000000000013;1.0;1.0;0.6666666666666666;0.9999999999999999;1
0.0;0.0;1.0;0.0;0.020000000000000018;0.020000000000000018;1.0;0.5;0.43333333333333335;0.33333333333333337;0
0.5;0.6666666666666666;0.25;0.0;0.26;0.43999999999999995;1.0;0.0;0.6666666666666666;0.9999999999999999;3
0.5;0.0;0.2;1.0;0.17999999999999994;0.19999999999999996;1.0;1.0;0.3333333333333333;0.6666666666666666;2
1.0;0.0;0.25;1.0;0.56;0.040000000000000036;0.0;0.5;0.6;0.4999999999999999;0
0.5;0.6666666666666666;0.30000000000000004;0.0;0.9199999999999999;0.45999999999999996;0.0;0.5;0.9666666666666667;0.33333333333333337;1
1.0;1.0;0.25;0.0;0.3800000000000001;0.5;0.0;0.0;0.5;0.4999999999999999;3
1.0;0.0;0.45;0.0;0.6600000000000001;0.26;0.0;0.5;1.0;0.0;0
0.0;0.0;0.45;1.0;0.10000000000000009;0.45999999999999996;0.0;0.5;1.0;0.6666666666666666;0
1.0;0.6666666666666666;0.6000000000000001;0.0;0.19999999999999996;0.10000000000000009;1.0;0.5;0.1;0.4999999999999999;0
0.5;1.0;0.8500000000000001;1.0;0.24;0.6000000000000001;1.0;1.0;0.7;0.6666666666666666;2
0.0;0.0;0.8500000000000001;1.0;0.8;0.6200000000000001;1.0;1.0;0.7666666666666666;0.4999999999999999;3
1.0;1.0;0.35000000000000003;0.0;0.6200000000000001;0.0;1.0;1.0;0.6666666666666666;0.33333333333333337;0
0.5;1.0;0.7000000000000001;0.0;0.6200000000000001;0.6200000000000001;1.0;1.0;0.26666666666666666;0.6666666666666666;0
0.0;0.6666666666666666;0.30000000000000004;1.0;0.9000000000000001;0.98;0.0;0.5;0.9333333333333333;0.33333333333333337;0
1.0;0.3333333333333333;0.45;1.0;0.32000000000000006;0.10000000000000009;1.0;0.5;0.36666666666666664;0.9999999999999999;3
1.0;1.0;0.55;0.0;0.8;0.06000000000000005;1.0;0.0;0.3333333333333333;0.33333333333333337;0
1.0;0.6666666666666666;0.2;1.0;0.32000000000000006;0.6000000000000001;1.0;0.5;0.7666666666666666;0.9999999999999999;0
0.5;0.6666666666666666;0.05;1.0;0.0;0.43999999999999995;1.0;1.0;0.3;0.33333333333333337;3
0.5;0.0;0.8;1.0;0.76;0.1200000000000001;0.0;1.0;0.9333333333333333;0.6666666666666666;0
1.0;0.3333333333333333;0.25;0.0;0.52;0.0;0.0;0.5;0.3;0.0;3
1.0;0.0;0.1;1.0;0.72;0.10000000000000009;1.0;0.5;0.8333333333333334;0.4999999999999999;2
0.5;1.0;0.55;0.0;0.54;0.08000000000000007;1.0;1.0;0.7666666666666666;0.4999999999999999;3
1.0;0.0;0.0;0.0;0.54;0.3600000000000001;0.0;0.0;1.0;0.9999999999999999;2
0.5;0.0;0.35000000000000003;1.0;1.0;0.7;1.0;0.0;0.7;0.4999999999999999;3
1.0;0.6666666666666666;0.9;1.0;0.56;0.26;1.0;0.5;0.9666666666666667;0.4999999999999999;2
0.0;1.0;0.6000000000000001;0.0;0.98;0.9000000000000001;1.0;1.0;0.13333333333333333;0.6666666666666666;2
1.0;0.0;0.75;1.0;0.5;0.96;0.0;1.0;0.4;0.4999999999999999;0
0.5;1.0;0.4;0.0;0.8800000000000001;0.43999999999999995;1.0;0.5;0.36666666666666664;0.16666666666666663;1
1.0;0.0;0.9;0.0;0.15999999999999992;0.48;1.0;0.0;0.6666666666666666;0.33333333333333337;0
0.0;1.0;0.15000000000000002;1.0;0.08000000000000007;0.14000000000000012;1.0;0.5;0.06666666666666667;0.9999999999999999;2
1.0;1.0;0.05;1.0;0.06000000000000005;0.74;1.0;0.5;0.43333333333333335;0.8333333333333334;3
0.5;0.3333333333333333;0.25;1.0;0.8800000000000001;0.17999999999999994;1.0;0.5;0.06666666666666667;0.9999999999999999;0
0.5;0.3333333333333333;0.30000000000000004;1.0;0.94;0.54;0.0;0.5;0.1;0.8333333333333334;2
1.0;1.0;0.30000000000000004;1.0;0.98;0.9000000000000001;1.0;0.5;0.9333333333333333;0.0;3
0.0;0.3333333333333333;0.8500000000000001;0.0;0.21999999999999997;0.43999999999999995;0.0;0.0;0.36666666666666664;0.4999999999999999;1
0.5;0.3333333333333333;0.1;1.0;0.76;0.14000000000000012;0.0;0.5;0.9666666666666667;0.6666666666666666;0
0.0;0.0;0.65;1.0;0.14000000000000012;0.28;0.0;0.5;0.1;0.6666666666666666;0
1.0;1.0;0.6000000000000001;0.0;0.76;0.5800000000000001;1.0;0.5;0.7666666666666666;0.8333333333333334;3
1.0;0.3333333333333333;1.0;0.0;0.15999999999999992;0.3400000000000001;1.0;1.0;0.06666666666666667;0.16666666666666663;1
1.0;1.0;0.05;1.0;0.94;0.26;0.0;0.0;0.5666666666666667;0.9999999999999999;0
0.5;0.0;0.5;0.0;0.19999999999999996;0.8600000000000001;0.0;0.0;0.23333333333333334;0.0;1
0.5;1.0;0.05;1.0;0.6600000000000001;0.74;0.0;1.0;0.6333333333333333;0.16666666666666663;1
0.5;0.0;0.8;0.0;0.08000000000000007;0.8200000000000001;1.0;0.5;0.6666666666666666;0.33333333333333337;2
0.5;0.0;0.5;1.0;0.26;0.26;1.0;1.0;0.36666666666666664;0.6666666666666666;1
1.0;0.3333333333333333;0.0;1.0;0.28;0.56;0.0;1.0;0.9;0.9999999999999999;2
0.5;0.6666666666666666;0.05;1.0;0.6200000000000001;0.3400000000000001;1.0;1.0;0.5;0.16666666666666663;0
1.0;1.0;0.9;0.0;0.8200000000000001;1.0;1.0;1.0;0.03333333333333333;0.0;3
1.0;0.6666666666666666;0.9500000000000001;1.0;0.43999999999999995;0.020000000000000018;1.0;1.0;0.23333333333333334;0.4999999999999999;2
0.5;0.3333333333333333;0.8500000000000001;1.0;0.8;0.6799999999999999;1.0;0.5;0.4;0.9999999999999999;2
0.5;0.3333333333333333;0.65;1.0;0.10000000000000009;0.43999999999999995;0.0;0.5;0.6666666666666666;0.9999999999999999;3
1.0;0.6666666666666666;0.15000000000000002;0.0;0.72;0.6600000000000001;1.0;1.0;0.2;0.33333333333333337;3
0.5;0.6666666666666666;0.1;1.0;0.3600000000000001;0.96;1.0;1.0;0.5666666666666667;0.33333333333333337;0
1.0;1.0;0.9;1.0;0.30000000000000004;0.17999999999999994;0.0;0.5;0.2;0.6666666666666666;3
0.0;0.6666666666666666;0.8;1.0;0.0;0.9199999999999999;1.0;0.5;0.13333333333333333;0.16666666666666663;0
1.0;0.6666666666666666;0.25;1.0;0.6000000000000001;0.8;1.0;0.0;0.06666666666666667;0.4999999999999999;0
0.5;0.3333333333333333;0.9;1.0;0.98;0.98;1.0;1.0;0.8;0.33333333333333337;3
0.5;1.0;0.8500000000000001;1.0;0.9199999999999999;0.020000000000000018;1.0;1.0;0.13333333333333333;0.8333333333333334;3
1.0;1.0;0.15000000000000002;0.0;0.0;0.6400000000000001;0.0;1.0;0.8666666666666667;0.33333333333333337;0
1.0;0.3333333333333333;0.4;1.0;0.0;0.5800000000000001;1.0;1.0;0.36666666666666664;0.9999999999999999;0
0.0;0.3333333333333333;0.45;1.0;0.8400000000000001;0.6400000000000001;0.0;0.5;0.6;0.9999999999999999;3
0.0;0.3333333333333333;0.2;0.0;0.24;0.8;0.0;0.5;0.6;0.16666666666666663;2
1.0;0.3333333333333333;0.9500000000000001;1.0;0.28;0.52;1.0;0.5;0.43333333333333335;0.33333333333333337;3
0.0;1.0;0.05;1.0;0.98;0.17999999999999994;1.0;0.0;0.5;0.16666666666666663;2
0.0;0.0;0.7000000000000001;0.0;0.3600000000000001;0.30000000000000004;1.0;0.5;0.3333333333333333;0.8333333333333334;3
1.0;0.3333333333333333;0.30000000000000004;1.0;0.8800000000000001;0.14000000000000012;1.0;0.5;0.16666666666666666;0.4999999999999999;1
0.5;0.3333333333333333;0.5;1.0;0.6799999999999999;0.96;1.0;1.0;0.6666666666666666;0.4999999999999999;1
1.0;0.0;0.55;1.0;0.6000000000000001;0.76;1.0;1.0;0.43333333333333335;0.6666666666666666;1
1.0;0.3333333333333333;0.0;1.0;0.06000000000000005;0.8400000000000001;0.0;0.5;0.06666666666666667;0.8333333333333334;3
1.0;0.6666666666666666;0.9500000000000001;1.0;0.3800000000000001;0.6799999999999999;1.0;1.0;0.3;0.6666666666666666;3
1.0;0.6666666666666666;0.7000000000000001;1.0;0.6799999999999999;0.48;1.0;0.5;0.8333333333333334;0.0;2
0.5;0.3333333333333333;0.0;0.0;0.8;0.28;1.0;0.5;0.5333333333333333;0.6666666666666666;0
1.0;0.0;0.7000000000000001;1.0;0.76;0.040000000000000036;0.0;1.0;0.7333333333333333;0.8333333333333334;2
1.0;0.6666666666666666;0.1;1.0;0.6600000000000001;0.54;1.0;0.5;0.8666666666666667;0.9999999999999999;0
0.5;0.0;0.8500000000000001;1.0;0.15999999999999992;0.45999999999999996;1.0;1.0;0.0;0.6666666666666666;0
0.0;0.0;0.30000000000000004;1.0;0.72;0.54;1.0;0.0;0.7;0.0;0
1.0;1.0;0.35000000000000003;1.0;0.5;0.08000000000000007;1.0;1.0;0.3;0.6666666666666666;2
1.0;0.6666666666666666;0.4;1.0;0.17999999999999994;0.15999999999999992;1.0;0.0;0.2;0.33333333333333337;3
1.0;1.0;0.8500000000000001;0.0;0.5;0.76;1.0;0.5;0.9333333333333333;0.9999999999999999;0
1.0;0.6666666666666666;0.4;1.0;0.9000000000000001;0.98;0.0;0.5;0.9;0.33333333333333337;0
1.0;0.0;0.75;1.0;0.6000000000000001;0.21999999999999997;0.0;1.0;0.9;0.8333333333333334;3
0.0;0.0;0.2;1.0;0.94;0.6799999999999999;0.0;0.0;0.43333333333333335;0.4999999999999999;0
1.0;0.0;0.75;1.0;0.5800000000000001;0.56;1.0;1.0;0.36666666666666664;0.4999999999999999;3
0.5;0.6666666666666666;0.35000000000000003;1.0;0.6600000000000001;0.08000000000000007;1.0;0.5;0.6;0.9999999999999999;0
0.0;1.0;0.55;1.0;0.9000000000000001;0.19999999999999996;1.0;0.5;0.6333333333333333;0.8333333333333334;0
1.0;0.3333333333333333;0.9;0.0;0.17999999999999994;0.7;1.0;0.0;0.06666666666666667;0.0;1
0.0;1.0;1.0;1.0;0.98;0.21999999999999997;1.0;0.5;0.5333333333333333;0.0;1
0.0;0.0;0.7000000000000001;1.0;0.6799999999999999;0.76;1.0;0.0;0.0;0.0;0
1.0;1.0;0.9;0.0;0.9000000000000001;0.56;1.0;0.0;0.1;0.0;1
0.5;0.3333333333333333;0.0;1.0;0.0;0.6000000000000001;1.0;0.5;0.23333333333333334;0.6666666666666666;1
0.5;0.0;0.15000000000000002;0.0;0.74;0.48;1.0;0.5;0.7333333333333333;0.4999999999999999;1
1.0;0.3333333333333333;0.75;1.0;0.74;0.48;1.0;0.5;0.3;0.9999999999999999;3
1.0;0.0;0.4;0.0;0.6200000000000001;0.8800000000000001;0.0;1.0;0.16666666666666666;0.16666666666666663;1
0.0;0.0;0.9500000000000001;0.0;0.41999999999999993;0.15999999999999992;0.0;0.5;0.7333333333333333;0.16666666666666663;2
1.0;0.3333333333333333;1.0;1.0;0.8800000000000001;0.06000000000000005;1.0;0.5;0.7666666666666666;0.4999999999999999;3
0.0;0.0;0.05;0.0;0.10000000000000009;0.5800000000000001;1.0;0.5;0.8;0.0;1
0.5;1.0;1.0;1.0;0.52;0.6400000000000001;1.0;1.0;0.6333333333333333;0.16666666666666663;1
1.0;0.3333333333333333;0.35000000000000003;1.0;0.21999999999999997;0.30000000000000004;0.0;1.0;0.1;0.4999999999999999;3
0.0;0.0;0.4;1.0;0.72;0.52;0.0;0.0;0.3333333333333333;0.6666666666666666;1
0.5;0.0;0.8500000000000001;0.0;0.45999999999999996;0.7;0.0;1.0;1.0;0.16666666666666663;0
1.0;0.6666666666666666;0.1;0.0;0.30000000000000004;0.6200000000000001;1.0;0.5;0.1;0.16666666666666663;2
0.5;1.0;0.15000000000000002;0.0;0.48;0.94;1.0;0.5;0.06666666666666667;0.0;0
